"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code","Created Date"
"1477995124","AdventHealth Hendersonville","3","01/28/2020"
"1477995124","AdventHealth Medical Group","3","01/28/2020"
"1477995124","AdventHealth Medical Group Family Medicine at Etowah","3","01/28/2020"
"1477995124","AdventHealth Medical Group Urgent and Family Care at Tryon","3","01/28/2020"
"1508219288","Cerro Gordo Rural Health Clinic","5","07/19/2016"
"1508219288","Cerro Gordo Rural Health Clinic","5","12/11/2020"
"1508431628","Mindful Evolutions","3","05/21/2021"
"1518371905","Florentine Gardens","3","06/13/2014"
"1528990843","GAINESVILLE 8 VA CLINIC","5","06/01/2026"
"1548103567","Ocean Dental","3","04/13/2026"
"1558252494","SRNHC Mobile Health Unit","3","07/10/2025"
"1558527259","Kirby Medical Group","3","03/23/2012"
"1558527259","Kirby Medical Group","3","12/11/2020"
"1568074714","Kirby Rx","3","08/19/2020"
"1568074714","Kirby Rx - Store #2","3","08/19/2020"
"1598869133","Kirby Ambulance","3","10/02/2008"
"1598869133","Kirby Ambulance","3","12/11/2020"
"1609180322","Darby Glenn Nursing & Rehabilitation Center","3","08/05/2010"
"1659203982","St. Peter's Family Medicine","5","05/21/2026"
"1679140677","Glacier Point Prosthetics","3","06/08/2021"
"1679140677","Glacier Point Prosthetics","3","06/27/2024"
"1700718020","Lanai Air","3","06/01/2026"
"1700718020","WestAir Charter","3","06/01/2026"
"1700728680","Fair Hill Pharmacy at Liberty Square","3","04/08/2026"
"1710439559","Fred Finch Youth Center CARES","3","04/29/2026"
"1710439559","Fred Finch Youth Center","5","04/29/2026"
"1710439559","Fred Finch Youth Center CARES-Main Office","5","04/29/2026"
"1710439559","Fred Finch Youth Center CARES-Main Office","5","10/27/2016"
"1740271667","Atwood Rural Health Clinic","3","02/06/2007"
"1740271667","Atwood Rural Health Clinic","3","12/11/2020"
"1811971088","Golden Years Nursing Center","3","12/01/2005"
"1831809797","Ahmir Hospice","4","07/19/2023"
"1881163905","GLEN MEADOWS","3","11/19/2018"
"1881526192","NMMC Wound Center & Hyperbarics Eupora","3","06/01/2026"
"1891250031","Entira Family Clinics MTM","3","02/28/2019"
"1891250031","Entira Family Clinics MTM","3","06/01/2026"
"1902605447","Hyena Rehab LA","3","03/08/2025"
"1912863010","Shelby Counseling Associates","3","01/02/2026"
"1922390863","M Health Infectious Disease Clinic MTM","3","09/22/2022"
"1932054921","Giftedhand Primary & Behavioral Health","3","06/01/2026"
"1962287870","Relentless Consulting Group LLC.","3","04/21/2025"
"1962287870","Relentless Consulting Group LLC.","3","08/29/2023"
"1972966281","Fairview Cystic Fibrosis Clinic Peds MTM","3","06/01/2026"
"1972966281","M Health Cystic Fibrosis Clinic Peds MTM","3","09/22/2022"
"1043142300","Parkland Medical Center for Hematology and Oncology - Derry","3","06/01/2026"
"1083546345","Parkland Medical Center for Cardiology","3","06/01/2026"
"1104600741","Be Well","5","10/07/2025"
"1164479192","MHMR Services for the Concho Valley","3","01/20/2023"
"1164479192","MHMR Services for the Concho Valley","3","05/27/2006"
"1184556441","Gentry Psychiatric","3","06/01/2026"
"1225880966","Anne Arundel ENT & Facial Plastic Surgery","3","04/04/2024"
"1235863846","Davis Eye Center","3","06/29/2022"
"1275265043","The Center for Surgery","3","06/29/2022"
"1326697053","Virginia Primary School","3","12/19/2024"
"1336149848","Select Physical Therapy","3","06/01/2026"
"1336149848","Select Pysical Therapy","3","07/10/2009"
"1336587112","IPOW Physical Therapy","3","06/13/2018"
"1336587112","Contract Therapy Services","5","06/13/2018"
"1346600517","Midwest Eye Consultants Ohio #402","3","03/02/2016"
"1346600517","Midwest Eye Consultants Ohio #402","3","09/06/2019"
"1356273619","Lahey Comprehensive Breast Center, a department of Parkland Medical Center","3","06/01/2026"
"1386598183","Sandhills Medical - West Liberty","3","02/26/2026"
"1427103589","Swedish Medical Center Cherry Hill","3","06/01/2026"
"1427103589","Swedish Medical Center, Cherry Hill","3","04/04/2007"
"1437597853","Salisbury Pediatric Dentistry","3","06/07/2013"
"1437597853","Salisbury Pediatric Dentistry","3","06/16/2021"
"1457283707","Parkland Medical Center for Hematology and Oncology","3","06/01/2026"
"1457814675","Harris Professional Counseling Services, PLLC","4","03/06/2020"
"1497206890","Cataract & Laser Institute ASC - Maumee #352","3","10/20/2016"
"1598749764","The Home at Hearthstone","3","12/01/2005"
"1659731818","Midwest Eye Consultants Ohio #401","3","03/02/2016"
"1689676561","Alton Fire Rescue Department","3","08/11/2005"
"1689676561","Alton Fire Rescue Department","3","12/15/2022"
"1700865094","MobilexUSA","3","01/31/2024"
"1700865094","TridentCare","3","01/31/2024"
"1700865094","TridentCare","3","10/16/2023"
"1770415036","Urgent Care at 31 Stiles, a department of Parkland Medical Center","3","06/01/2026"
"1780639971","NORTHERN NAVAJO MEDICAL CENTER","3","05/24/2006"
"1790617041","SHAWANNAH brown ELDER CARE","5","06/01/2026"
"1801937495","MHMR Services for the Concho Valley","3","02/08/2007"
"1831021187","Outpatient Rehab at HCA Florida St. Lucie Hospital","3","06/01/2026"
"1902358062","Cataract & Laser Institute - Maumee #303","3","10/25/2016"
"1902529621","Healing Collective","3","01/13/2026"
"1902529621","The Healing Collective, PC","3","09/30/2022"
"1932569100","Midwest Eye Consultants Ohio #403","3","12/12/2022"
"1932831708","Midwest Eye Consultants Barberton #404","3","05/24/2024"
"1932951670","Anne Arundel ENT & Facial Plastic Surgery","3","04/04/2024"
"1013217769","MobilexUSA","3","01/30/2024"
"1013217769","TridentCare","3","01/30/2024"
"1013849389","St. Mark's Hospital Millcreek Imaging Center","3","06/01/2026"
"1033820618","Reza Health","3","12/15/2022"
"1124475629","Heart of The Rockies Regional Dialysis Center","3","05/16/2016"
"1124475629","Heart of The Rockies Regional Dialysis Center","3","09/07/2023"
"1164085791","Bella Terra Primary Care","3","07/22/2020"
"1255314985","Texas Ear Nose & Throat Specialists PA","5","01/18/2021"
"1255314985","Texas Ear Nose & Throat Specialists PA","5","06/26/2008"
"1265460745","CommUnityCare","3","09/22/2021"
"1275010712","Toledo Bend Express Care","3","09/08/2022"
"1275730673","ANNE ARUNDEL ENT","5","06/28/2007"
"1306396007","G. Scott Phillips","3","10/06/2016"
"1376275131","Midwest Eye Consultants Akron #405","3","05/24/2024"
"1386208379","Citrus Care Hospice","3","06/01/2026"
"1396119988","Smith Physical Therapy; Smith Running Academy","3","11/19/2015"
"1457283723","Oakmont Kids Pediatric Dentistry","3","06/01/2026"
"1487954913","TridentCare","3","02/15/2024"
"1497687776","Wilmington Surgical Associates","3","06/01/2026"
"1548300544","MHMR Services for the Concho Valley","3","02/07/2007"
"1588320048","Pure Infusion Suites Lone Tree","3","04/30/2025"
"1588320048","Pure Infusion Suites Lone Tree","3","11/09/2021"
"1598540585","Midwest Eye Consultants Ohio #406","3","06/01/2026"
"1619244720","Phase 4 Physiotherapy","3","02/21/2020"
"1619790185","Midwest Eye Consultants Ohio #407","3","06/01/2026"
"1689729329","Advanced Foot Ankle and Wound","3","10/08/2025"
"1689729329","Advanced Foot and Ankle Associates, PC","3","01/05/2011"
"1689729329","Advanced Foot and Ankle Associates, PC","3","10/08/2025"
"1730258971","Heart of the Rockies Regional Medical Center","3","09/04/2019"
"1730258971","Heart of the Rockies Regional Medical Center","3","11/06/2006"
"1770175978","Anne Arundel ENT & Facial Plastic Surgery","3","02/16/2022"
"1801485156","TridentCare Mobile Infusion Services, LLC","3","01/12/2021"
"1811726193","WSU Health","5","08/02/2024"
"1811861503","Fairplay Physical Therapy","3","06/01/2026"
"1821554460","AZ Compounding Pharmacy","3","06/01/2026"
"1821554460","THE MEDICINE SHOPPE","3","02/25/2019"
"1821798687","CityReach Family Therapy","3","03/13/2024"
"1821920109","St. Mark's Hospital Surgery Center","3","06/01/2026"
"1912399395","Dynamic Medical Centers","3","06/01/2026"
"1912399395","Dynamic Foot and Ankle Center","4","11/09/2023"
"1952233223","St. Mark's Hospital Senior Health Center","3","06/01/2026"
"1962676874","Zwolle Express Care","3","10/14/2022"
"1982449492","Kidney Disease and Transplant Solutions","3","03/25/2026"
"1982894655","Beistline Chiropractic","3","06/01/2026"
"1982894655","Beistline Chiropractic","3","07/30/2007"
"1982894655","Beistline Chiropractic and Massage Therapy","3","06/01/2026"
"1003791971","LAKE SACAJAWEA COUNSELING","3","06/01/2026"
"1003791971","LAKE SACAJAWEA MIND AND FAMILY","3","06/01/2026"
"1003791971","LAKESHORE MIND AND FAMILY","5","06/01/2026"
"1023663879","SALIDA HEALTH CENTER","5","06/30/2020"
"1053790444","Custer County Health Center","3","06/01/2026"
"1053790444","Heart of The Rockies Regional Medical Center","3","05/19/2015"
"1104458843","Central Avenue Pharmacy","3","02/03/2020"
"1104507474","Heart of the Rockies Regional Medical Center","3","07/26/2023"
"1124950324","Alpha Charlie Community Care","3","05/31/2026"
"1245922806","Kayy Dior's Hair Studio Rx","3","05/23/2023"
"1245922806","Kayy Dior's Hair Studio Rx","3","12/13/2022"
"1326012311","Fontana Dialysis","3","01/07/2019"
"1326012311","Fontana Dialysis","3","02/15/2006"
"1356995237","SAGUACHE HEALTH CENTER","5","06/30/2020"
"1386183457","G.L.O.M.","5","02/22/2017"
"1427395193","HRRMC Buena Vista Health Center","3","05/03/2016"
"1427395193","HRRMC Buena Vista Health Center","3","09/07/2023"
"1467384644","Holmes Therapy Services LLC","4","06/01/2026"
"1497397665","EA Family Services","3","07/14/2020"
"1497397665","EA Family Services","3","10/07/2019"
"1518046770","Discover Chiropractic","3","11/06/2006"
"1518060110","Geer Nursing & Rehab Center","3","05/03/2013"
"1518060110","Geer Nursing & Rehab Center","3","06/01/2026"
"1568394757","Resilio Therapy","3","06/01/2026"
"1629958061","LOVE 2 CARE HOME CARE LLC","3","08/25/2025"
"1649982257","South Park Health Care","3","12/13/2022"
"1790641694","CaryRx","3","01/05/2026"
"1821442856","Gibson's Pharmacy","3","04/15/2016"
"1821442856","Gibson's Pharmacy","3","05/11/2021"
"1912019894","SOUTH TEXAS DIALYSIS CENTER","3","10/28/2020"
"1912771718","Maria Sheila Zarsadiaz","3","07/21/2025"
"1932796323","SWING BED","5","12/22/2020"
"1013954353","Bentley Care Center","3","03/19/2019"
"1013954353","Bentley Care Center","3","06/02/2006"
"1023578069","Vi at Aventura","3","03/22/2019"
"1033689831","Advanced Prosthetic and Orthotic Designs","3","12/04/2018"
"1053823088","Simply Care Services","3","10/31/2017"
"1093019770","Vi at Silverstone","3","09/30/2025"
"1093019770","Vi at Silverstone, a Vi and Plaza Companies Community","3","01/10/2011"
"1093645400","PrimeTox Diagnostics","3","05/19/2026"
"1144103599","Waterford Dental","3","05/27/2026"
"1154253359","Be Mindfully Nourished","3","06/01/2026"
"1154253359","Amanda Garant MS RD CD, LLC","4","06/01/2026"
"1205509577","Bella Vista Health Care Services","3","08/23/2025"
"1205509577","Bella Vista Health Care Services","3","08/31/2021"
"1205671773","Wound Away Inc","3","06/27/2024"
"1235334541","Vi at Grayhawk, a Vi and Plaza Companies Community","3","04/30/2019"
"1235334541","Vi at Grayhawk, a Vi and Plaza Companies Community","3","07/07/2010"
"1255385274","Vi at Aventura","3","03/19/2019"
"1255385274","Vi at Aventura","3","08/05/2010"
"1295295590","Vi at Highlands Ranch","3","03/22/2019"
"1295774172","Vi at Palo Alto","3","03/19/2019"
"1295774172","Vi at Palo Alto","3","07/07/2010"
"1356731392","HANGER CLINIC","3","01/20/2020"
"1356731392","HANGER CLINIC","3","01/29/2015"
"1396205621","Vi at the Glen","3","03/22/2019"
"1407788615","The Wellness Hub Primary Care","3","06/01/2026"
"1427980648","Antler Point Chiropractic","3","06/01/2026"
"1447710785","Vi at Palo Alto","3","03/22/2019"
"1497745723","Heritage Convalescent Center","3","10/27/2005"
"1528528841","Broad Creek Care Center Assisted Living","3","03/22/2019"
"1578553871","Broad Creek Care Center","3","03/19/2019"
"1578553871","Broad Creek Care Center","3","07/07/2010"
"1609352525","Miss","5","07/16/2018"
"1649220906","Vi at The Glen","3","03/19/2019"
"1649220906","Vi at The Glen","3","07/08/2010"
"1700108412","ANGELS WELLNESS CENTER OF MIAMI LAKES","3","06/01/2026"
"1700108412","ANGELS DIAGNOSTIC GROUP, INC","4","06/01/2026"
"1700108412","ANGELS DIAGNOSTIC GROUP, INC","4","08/27/2020"
"1811661747","Bethany Hansen, LLC","3","08/04/2021"
"1851466882","Capstone Prosthetics and Orthotics","3","11/22/2006"
"1891255139","Vi at Grayhawk","3","03/22/2019"
"1891665071","Speechlink OC","3","06/01/2026"
"1962635037","Vi at Highlands Ranch Skilled Nursing","3","03/19/2019"
"1962635037","Vi at Highlands Ranch Skilled Nursing","3","07/08/2010"
"1982536108","Yasmany Morales","3","06/01/2026"
"1992265292","Bentley Village","3","03/22/2019"
"1245162486","Cortney Ice Health & Beauty Bar","3","06/01/2026"
"1366287880","Lee Health Home Infusion","3","08/30/2024"
"1376326751","Brown's Advanced Care LTC","3","08/17/2023"
"1376326751","Brown's Advanced Care LTC","3","11/24/2023"
"1508520511","DAA Behavioral Health LLC","3","03/25/2024"
"1508520511","DAA Behavioral Health LLC","4","03/25/2024"
"1578325320","Accommodate Medical Concierge","3","01/26/2024"
"1578325320","Accommodate Medical Concierge","3","03/05/2024"
"1609697606","Crosswalk Clinic","3","10/22/2024"
"1629900857","Innerbloom Medical","3","06/02/2026"
"1639027568","FAIRWAY FAMILY DENTISTRY","3","03/17/2026"
"1669238184","Advanced Family Care","3","02/22/2024"
"1699106971","Kolmac Outpatient Recovery","3","09/21/2022"
"1699896373","Optimize Rehab and Performance","3","06/01/2026"
"1699896373","Tretter Physical Therapy","3","04/02/2007"
"1720178783","VG HILLSBORO PHARMACY","3","05/12/2010"
"1720178783","VG HILLSBORO PHARMACY","3","08/19/2023"
"1780039966","Natick Urgent Care","3","04/26/2016"
"1861566259","VG McMinnville Pharmacy","3","09/11/2025"
"1881567618","VG Sheridan Pharmacy","3","09/25/2025"
"1053696195","SUS Wellness Works Mental Health Clinic","3","10/20/2011"
"1255012050","Brick by Brick Therapeutic Services LLC","3","07/26/2023"
"1255012050","Brick by Brick Therapeutic Services LLC","3","09/12/2023"
"1265364426","Kentuckiana ABA","3","05/21/2026"
"1265892343","Hanger Clinic","3","01/30/2024"
"1275697039","Hansen Family Hospital Specialty Clinic","3","06/02/2026"
"1275697039","SURGERY CLINIC","3","01/05/2015"
"1285355875","ForMotion Clinic","3","08/25/2025"
"1326886847","Crossroad Health Center","3","06/23/2025"
"1326886847","Crossroad Health Center","3","07/03/2025"
"1326886847","Crossroad Pharmacy","3","07/03/2025"
"1346028404","Beltone Hearing","3","09/28/2023"
"1356273510","Cornerstone Caregiving","5","06/02/2026"
"1396136222","Plano Tollway Dialysis","3","02/13/2015"
"1396136222","Plano Tollway Dialysis","3","08/26/2019"
"1457450066","MACPHERSON REFILL PHCY","3","02/18/2010"
"1477216323","Bonneville Dialysis","3","07/19/2022"
"1477216323","Bonneville Dialysis","3","10/18/2021"
"1477576361","ForMotion Clinic","3","08/25/2025"
"1598952806","ForMotion Clinic","3","08/25/2025"
"1629900899","REDFORD BROTHERS PHARMACY","3","06/02/2026"
"1659203800","Cornerstone Caregiving","5","06/02/2026"
"1699438556","Hurricane Dialysis","3","02/24/2023"
"1699438556","Hurricane Dialysis","3","10/18/2021"
"1780781054","Sanford Canby Medical Center","3","07/06/2020"
"1912318445","Stratus","3","01/07/2025"
"1912839168","Axelrod Psychological Services","3","06/02/2026"
"1932486503","CATAWBA VALLEY FAMILY MEDICINE - TAYLORSVILLE","3","04/25/2022"
"1932486503","CATAWBA VALLEY FAMILY MEDICINE - TAYLORSVILLE","3","11/10/2011"
"1962334128","Cornerstone Caregiving","5","06/02/2026"
"1982292678","Hanger Clinic","3","05/23/2024"
"1992637151","Cornerstone Caregiving","5","06/02/2026"
"1144684002","Zander Dental","3","04/07/2016"
"1144684002","Zander Dental","4","06/02/2026"
"1215703046","Central Georgia Urology","3","12/03/2025"
"1356286256","Sanitas Deer Valley","5","04/20/2026"
"1376235945","BestSelfCouples","3","05/23/2023"
"1386393940","Prostho Endo Dental Group Cosmetic & Implant Dentistry at Bethesda-Rockville","5","06/02/2026"
"1386393940","Prostho. Aesthetic and Implant Dentistry","5","07/06/2022"
"1477541027","Residence at Huntington Court","3","02/01/2007"
"1477541027","Residence at Huntington Court","3","11/05/2020"
"1518971860","Primary Physician Partners","3","07/29/2006"
"1588666788","Highbanks Care Center","3","05/04/2018"
"1588666788","Highbanks Care Center","3","06/01/2005"
"1609094507","Bear River District Health Department","4","08/15/2018"
"1619258225","Frederick Health Medical Group","3","01/23/2020"
"1740874114","Victoria Home Dialysis","3","02/25/2021"
"1740874114","Victoria Home Dialysis","3","08/23/2022"
"1750620308","Walgreens Specialty Pharmacy #21185","3","11/06/2024"
"1831114446","Hickory Creek Nursing Center","3","05/07/2018"
"1831114446","Hickory Creek Nursing Center","3","07/13/2006"
"1851347850","ACME PHARMACY #0147","3","06/02/2026"
"1851347850","SAV-ON PHARMACY #0147","3","07/30/2018"
"1851570105","Carroll Family Chiropractic","3","09/21/2021"
"1851570105","Carroll Family Chiropractic","3","11/02/2007"
"1891387106","JOHNSTOWN POINTE NURSING & REHABILITATION CENTER","3","02/08/2021"
"1093946774","Park Health Care","3","07/29/2009"
"1164478665","ACME PHARMACY #4715","3","06/02/2026"
"1164478665","SAV-ON PHARMACY #4715","3","09/04/2018"
"1205425063","EmpowerMe Rehabilitation","3","01/14/2021"
"1205425063","EmpowerMe Rehabilitation","3","04/05/2022"
"1215404942","St. STEPHENS FAMILY CLINIC","3","10/31/2018"
"1215404942","St. STEPHENS FAMILY CLINIC","3","12/13/2018"
"1225072093","Vandivort Drug","3","01/28/2019"
"1235185232","ACME PHARMACY #2704","3","06/02/2026"
"1235185232","SAV-ON PHARMACY #2704","3","07/30/2018"
"1245162338","Sanitas Firethorne","5","06/02/2026"
"1255387759","ACME PHARMACY #0703","3","06/02/2026"
"1255387759","SAV-ON PHARMACY #0703","3","07/20/2018"
"1265364533","Lotus Health","3","06/02/2026"
"1285885798","The Maria-Joseph Living Care Center","3","10/02/2008"
"1285893545","Childrens Clinic at LVH","3","02/19/2022"
"1285893545","Childrens Clinic at LVH","3","06/13/2008"
"1306778402","Walmart Pharmacy 10-5621","3","05/21/2026"
"1306922349","Pathways to Success After Homelessness","3","11/30/2023"
"1306922349","RENEW Lennane","3","06/02/2026"
"1326407339","Meadow Grove Transitional Care","3","02/18/2016"
"1386133122","OAKPOINTE NURSING & REHABILITATION","3","05/07/2018"
